episode_seed,contrast,round_index,metric,left_value,right_value,difference
5,gyaru-neutral,4,self_deprecation_hopelessness,0.0,1.0,-1.0
5,gyaru-neutral,4,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,4,positive_affect_confidence,4.0,2.0,2.0
5,gyaru-neutral,5,negative_emotion,0.0,4.0,-4.0
5,gyaru-neutral,5,frustration,0.0,4.0,-4.0
5,gyaru-neutral,5,self_deprecation_hopelessness,0.0,2.0,-2.0
5,gyaru-neutral,5,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,5,positive_affect_confidence,2.0,1.0,1.0
5,gyaru-neutral,6,negative_emotion,3.0,2.0,1.0
5,gyaru-neutral,6,frustration,4.0,2.0,2.0
5,gyaru-neutral,6,self_deprecation_hopelessness,2.0,0.0,2.0
5,gyaru-neutral,6,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,6,positive_affect_confidence,1.0,5.0,-4.0
5,gyaru-neutral,7,negative_emotion,2.0,4.0,-2.0
5,gyaru-neutral,7,frustration,3.0,5.0,-2.0
5,gyaru-neutral,7,self_deprecation_hopelessness,0.0,3.0,-3.0
5,gyaru-neutral,7,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,7,positive_affect_confidence,2.0,0.0,2.0
5,gyaru-neutral,8,negative_emotion,3.0,2.0,1.0
5,gyaru-neutral,8,frustration,3.0,1.0,2.0
5,gyaru-neutral,8,self_deprecation_hopelessness,1.0,0.0,1.0
5,gyaru-neutral,8,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,8,positive_affect_confidence,4.0,2.0,2.0
5,gyaru-neutral,9,negative_emotion,4.0,4.0,0.0
5,gyaru-neutral,9,frustration,4.0,4.0,0.0
5,gyaru-neutral,9,self_deprecation_hopelessness,2.0,2.0,0.0
5,gyaru-neutral,9,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,9,positive_affect_confidence,2.0,2.0,0.0
5,gyaru-neutral,10,negative_emotion,5.0,3.0,2.0
5,gyaru-neutral,10,frustration,6.0,4.0,2.0
5,gyaru-neutral,10,self_deprecation_hopelessness,5.0,0.0,5.0
5,gyaru-neutral,10,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,10,positive_affect_confidence,1.0,1.0,0.0
5,gyaru-neutral,11,negative_emotion,4.0,2.0,2.0
5,gyaru-neutral,11,frustration,4.0,3.0,1.0
5,gyaru-neutral,11,self_deprecation_hopelessness,2.0,0.0,2.0
5,gyaru-neutral,11,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,11,positive_affect_confidence,2.0,2.0,0.0
5,gyaru-neutral,12,negative_emotion,6.0,4.0,2.0
5,gyaru-neutral,12,frustration,6.0,4.0,2.0
5,gyaru-neutral,12,self_deprecation_hopelessness,5.0,1.0,4.0
5,gyaru-neutral,12,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,12,positive_affect_confidence,1.0,3.0,-2.0
5,gyaru-neutral,13,negative_emotion,6.0,4.0,2.0
5,gyaru-neutral,13,frustration,6.0,4.0,2.0
5,gyaru-neutral,13,self_deprecation_hopelessness,5.0,4.0,1.0
5,gyaru-neutral,13,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,13,positive_affect_confidence,1.0,1.0,0.0
5,gyaru-neutral,14,negative_emotion,4.0,6.0,-2.0
5,gyaru-neutral,14,frustration,4.0,4.0,0.0
5,gyaru-neutral,14,self_deprecation_hopelessness,3.0,6.0,-3.0
5,gyaru-neutral,14,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,14,positive_affect_confidence,0.0,1.0,-1.0
5,gyaru-neutral,15,negative_emotion,6.0,6.0,0.0
5,gyaru-neutral,15,frustration,6.0,5.0,1.0
5,gyaru-neutral,15,self_deprecation_hopelessness,6.0,6.0,0.0
5,gyaru-neutral,15,anger_reactance,0.0,0.0,0.0
5,gyaru-neutral,15,positive_affect_confidence,2.0,0.0,2.0
5,mesugaki-gyaru,1,negative_emotion,0.0,0.0,0.0
5,mesugaki-gyaru,1,frustration,0.0,0.0,0.0
5,mesugaki-gyaru,1,self_deprecation_hopelessness,0.0,0.0,0.0
5,mesugaki-gyaru,1,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,1,positive_affect_confidence,1.0,1.0,0.0
5,mesugaki-gyaru,2,negative_emotion,0.0,0.0,0.0
5,mesugaki-gyaru,2,frustration,0.0,0.0,0.0
5,mesugaki-gyaru,2,self_deprecation_hopelessness,0.0,0.0,0.0
5,mesugaki-gyaru,2,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,2,positive_affect_confidence,2.0,2.0,0.0
5,mesugaki-gyaru,3,negative_emotion,3.0,3.0,0.0
5,mesugaki-gyaru,3,frustration,3.0,3.0,0.0
5,mesugaki-gyaru,3,self_deprecation_hopelessness,0.0,1.0,-1.0
5,mesugaki-gyaru,3,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,3,positive_affect_confidence,3.0,1.0,2.0
5,mesugaki-gyaru,4,negative_emotion,3.0,0.0,3.0
5,mesugaki-gyaru,4,frustration,3.0,1.0,2.0
5,mesugaki-gyaru,4,self_deprecation_hopelessness,2.0,0.0,2.0
5,mesugaki-gyaru,4,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,4,positive_affect_confidence,5.0,4.0,1.0
5,mesugaki-gyaru,5,negative_emotion,3.0,0.0,3.0
5,mesugaki-gyaru,5,frustration,4.0,0.0,4.0
5,mesugaki-gyaru,5,self_deprecation_hopelessness,0.0,0.0,0.0
5,mesugaki-gyaru,5,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,5,positive_affect_confidence,3.0,2.0,1.0
5,mesugaki-gyaru,6,negative_emotion,3.0,3.0,0.0
5,mesugaki-gyaru,6,frustration,3.0,4.0,-1.0
5,mesugaki-gyaru,6,self_deprecation_hopelessness,2.0,2.0,0.0
5,mesugaki-gyaru,6,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,6,positive_affect_confidence,6.0,1.0,5.0
5,mesugaki-gyaru,7,negative_emotion,3.0,2.0,1.0
5,mesugaki-gyaru,7,frustration,4.0,3.0,1.0
5,mesugaki-gyaru,7,self_deprecation_hopelessness,0.0,0.0,0.0
5,mesugaki-gyaru,7,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,7,positive_affect_confidence,2.0,2.0,0.0
5,mesugaki-gyaru,8,negative_emotion,6.0,3.0,3.0
5,mesugaki-gyaru,8,frustration,6.0,3.0,3.0
5,mesugaki-gyaru,8,self_deprecation_hopelessness,4.0,1.0,3.0
5,mesugaki-gyaru,8,anger_reactance,1.0,0.0,1.0
5,mesugaki-gyaru,8,positive_affect_confidence,4.0,4.0,0.0
5,mesugaki-gyaru,9,negative_emotion,4.0,4.0,0.0
5,mesugaki-gyaru,9,frustration,4.0,4.0,0.0
5,mesugaki-gyaru,9,self_deprecation_hopelessness,2.0,2.0,0.0
5,mesugaki-gyaru,9,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,9,positive_affect_confidence,4.0,2.0,2.0
5,mesugaki-gyaru,10,negative_emotion,6.0,5.0,1.0
5,mesugaki-gyaru,10,frustration,7.0,6.0,1.0
5,mesugaki-gyaru,10,self_deprecation_hopelessness,5.0,5.0,0.0
5,mesugaki-gyaru,10,anger_reactance,1.0,0.0,1.0
5,mesugaki-gyaru,10,positive_affect_confidence,1.0,1.0,0.0
5,mesugaki-gyaru,11,negative_emotion,5.0,4.0,1.0
5,mesugaki-gyaru,11,frustration,6.0,4.0,2.0
5,mesugaki-gyaru,11,self_deprecation_hopelessness,5.0,2.0,3.0
5,mesugaki-gyaru,11,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,11,positive_affect_confidence,2.0,2.0,0.0
5,mesugaki-gyaru,12,negative_emotion,4.0,6.0,-2.0
5,mesugaki-gyaru,12,frustration,4.0,6.0,-2.0
5,mesugaki-gyaru,12,self_deprecation_hopelessness,2.0,5.0,-3.0
5,mesugaki-gyaru,12,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,12,positive_affect_confidence,3.0,1.0,2.0
5,mesugaki-gyaru,13,negative_emotion,6.0,6.0,0.0
5,mesugaki-gyaru,13,frustration,7.0,6.0,1.0
5,mesugaki-gyaru,13,self_deprecation_hopelessness,5.0,5.0,0.0
5,mesugaki-gyaru,13,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,13,positive_affect_confidence,1.0,1.0,0.0
5,mesugaki-gyaru,14,negative_emotion,6.0,4.0,2.0
5,mesugaki-gyaru,14,frustration,5.0,4.0,1.0
5,mesugaki-gyaru,14,self_deprecation_hopelessness,6.0,3.0,3.0
5,mesugaki-gyaru,14,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,14,positive_affect_confidence,0.0,0.0,0.0
5,mesugaki-gyaru,15,negative_emotion,6.0,6.0,0.0
5,mesugaki-gyaru,15,frustration,5.0,6.0,-1.0
5,mesugaki-gyaru,15,self_deprecation_hopelessness,6.0,6.0,0.0
5,mesugaki-gyaru,15,anger_reactance,0.0,0.0,0.0
5,mesugaki-gyaru,15,positive_affect_confidence,0.0,2.0,-2.0
6,mesugaki-neutral,1,negative_emotion,0.0,0.0,0.0
6,mesugaki-neutral,1,frustration,0.0,0.0,0.0
6,mesugaki-neutral,1,self_deprecation_hopelessness,0.0,0.0,0.0
6,mesugaki-neutral,1,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,1,positive_affect_confidence,0.0,0.0,0.0
6,mesugaki-neutral,2,negative_emotion,1.0,0.0,1.0
6,mesugaki-neutral,2,frustration,1.0,0.0,1.0
6,mesugaki-neutral,2,self_deprecation_hopelessness,0.0,0.0,0.0
6,mesugaki-neutral,2,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,2,positive_affect_confidence,2.0,2.0,0.0
6,mesugaki-neutral,3,negative_emotion,1.0,0.0,1.0
6,mesugaki-neutral,3,frustration,1.0,0.0,1.0
6,mesugaki-neutral,3,self_deprecation_hopelessness,1.0,0.0,1.0
6,mesugaki-neutral,3,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,3,positive_affect_confidence,3.0,2.0,1.0
6,mesugaki-neutral,4,negative_emotion,3.0,2.0,1.0
6,mesugaki-neutral,4,frustration,4.0,2.0,2.0
6,mesugaki-neutral,4,self_deprecation_hopelessness,1.0,0.0,1.0
6,mesugaki-neutral,4,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,4,positive_affect_confidence,3.0,1.0,2.0
6,mesugaki-neutral,5,negative_emotion,4.0,2.0,2.0
6,mesugaki-neutral,5,frustration,3.0,2.0,1.0
6,mesugaki-neutral,5,self_deprecation_hopelessness,3.0,0.0,3.0
6,mesugaki-neutral,5,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,5,positive_affect_confidence,4.0,3.0,1.0
6,mesugaki-neutral,6,negative_emotion,4.0,2.0,2.0
6,mesugaki-neutral,6,frustration,4.0,2.0,2.0
6,mesugaki-neutral,6,self_deprecation_hopelessness,1.0,0.0,1.0
6,mesugaki-neutral,6,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,6,positive_affect_confidence,2.0,1.0,1.0
6,mesugaki-neutral,7,negative_emotion,4.0,1.0,3.0
6,mesugaki-neutral,7,frustration,4.0,2.0,2.0
6,mesugaki-neutral,7,self_deprecation_hopelessness,3.0,0.0,3.0
6,mesugaki-neutral,7,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,7,positive_affect_confidence,3.0,3.0,0.0
6,mesugaki-neutral,8,negative_emotion,3.0,4.0,-1.0
6,mesugaki-neutral,8,frustration,3.0,5.0,-2.0
6,mesugaki-neutral,8,self_deprecation_hopelessness,1.0,4.0,-3.0
6,mesugaki-neutral,8,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,8,positive_affect_confidence,1.0,1.0,0.0
6,mesugaki-neutral,9,negative_emotion,4.0,4.0,0.0
6,mesugaki-neutral,9,frustration,4.0,4.0,0.0
6,mesugaki-neutral,9,self_deprecation_hopelessness,3.0,0.0,3.0
6,mesugaki-neutral,9,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,9,positive_affect_confidence,4.0,4.0,0.0
6,mesugaki-neutral,10,negative_emotion,2.0,3.0,-1.0
6,mesugaki-neutral,10,frustration,3.0,3.0,0.0
6,mesugaki-neutral,10,self_deprecation_hopelessness,0.0,2.0,-2.0
6,mesugaki-neutral,10,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,10,positive_affect_confidence,3.0,1.0,2.0
6,mesugaki-neutral,11,negative_emotion,6.0,5.0,1.0
6,mesugaki-neutral,11,frustration,6.0,4.0,2.0
6,mesugaki-neutral,11,self_deprecation_hopelessness,6.0,5.0,1.0
6,mesugaki-neutral,11,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,11,positive_affect_confidence,1.0,1.0,0.0
6,mesugaki-neutral,12,negative_emotion,4.0,2.0,2.0
6,mesugaki-neutral,12,frustration,4.0,2.0,2.0
6,mesugaki-neutral,12,self_deprecation_hopelessness,3.0,1.0,2.0
6,mesugaki-neutral,12,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,12,positive_affect_confidence,1.0,3.0,-2.0
6,mesugaki-neutral,13,negative_emotion,6.0,3.0,3.0
6,mesugaki-neutral,13,frustration,6.0,4.0,2.0
6,mesugaki-neutral,13,self_deprecation_hopelessness,2.0,2.0,0.0
6,mesugaki-neutral,13,anger_reactance,1.0,0.0,1.0
6,mesugaki-neutral,13,positive_affect_confidence,2.0,3.0,-1.0
6,mesugaki-neutral,14,negative_emotion,4.0,2.0,2.0
6,mesugaki-neutral,14,frustration,5.0,2.0,3.0
6,mesugaki-neutral,14,self_deprecation_hopelessness,3.0,1.0,2.0
6,mesugaki-neutral,14,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,14,positive_affect_confidence,1.0,2.0,-1.0
6,mesugaki-neutral,15,negative_emotion,3.0,4.0,-1.0
6,mesugaki-neutral,15,frustration,3.0,4.0,-1.0
6,mesugaki-neutral,15,self_deprecation_hopelessness,2.0,3.0,-1.0
6,mesugaki-neutral,15,anger_reactance,0.0,0.0,0.0
6,mesugaki-neutral,15,positive_affect_confidence,6.0,1.0,5.0
6,gyaru-neutral,1,negative_emotion,0.0,0.0,0.0
6,gyaru-neutral,1,frustration,0.0,0.0,0.0
6,gyaru-neutral,1,self_deprecation_hopelessness,0.0,0.0,0.0
6,gyaru-neutral,1,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,1,positive_affect_confidence,0.0,0.0,0.0
6,gyaru-neutral,2,negative_emotion,3.0,0.0,3.0
6,gyaru-neutral,2,frustration,3.0,0.0,3.0
6,gyaru-neutral,2,self_deprecation_hopelessness,2.0,0.0,2.0
6,gyaru-neutral,2,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,2,positive_affect_confidence,1.0,2.0,-1.0
6,gyaru-neutral,3,negative_emotion,4.0,0.0,4.0
6,gyaru-neutral,3,frustration,4.0,0.0,4.0
6,gyaru-neutral,3,self_deprecation_hopelessness,2.0,0.0,2.0
6,gyaru-neutral,3,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,3,positive_affect_confidence,2.0,2.0,0.0
6,gyaru-neutral,4,negative_emotion,3.0,2.0,1.0
6,gyaru-neutral,4,frustration,3.0,2.0,1.0
6,gyaru-neutral,4,self_deprecation_hopelessness,1.0,0.0,1.0
6,gyaru-neutral,4,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,4,positive_affect_confidence,1.0,1.0,0.0
6,gyaru-neutral,5,negative_emotion,6.0,2.0,4.0
6,gyaru-neutral,5,frustration,6.0,2.0,4.0
6,gyaru-neutral,5,self_deprecation_hopelessness,5.0,0.0,5.0
6,gyaru-neutral,5,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,5,positive_affect_confidence,3.0,3.0,0.0
6,gyaru-neutral,6,negative_emotion,1.0,2.0,-1.0
6,gyaru-neutral,6,frustration,2.0,2.0,0.0
6,gyaru-neutral,6,self_deprecation_hopelessness,0.0,0.0,0.0
6,gyaru-neutral,6,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,6,positive_affect_confidence,4.0,1.0,3.0
6,gyaru-neutral,7,negative_emotion,3.0,1.0,2.0
6,gyaru-neutral,7,frustration,4.0,2.0,2.0
6,gyaru-neutral,7,self_deprecation_hopelessness,2.0,0.0,2.0
6,gyaru-neutral,7,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,7,positive_affect_confidence,5.0,3.0,2.0
6,gyaru-neutral,8,negative_emotion,4.0,4.0,0.0
6,gyaru-neutral,8,frustration,4.0,5.0,-1.0
6,gyaru-neutral,8,self_deprecation_hopelessness,1.0,4.0,-3.0
6,gyaru-neutral,8,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,8,positive_affect_confidence,3.0,1.0,2.0
6,gyaru-neutral,9,negative_emotion,5.0,4.0,1.0
6,gyaru-neutral,9,frustration,6.0,4.0,2.0
6,gyaru-neutral,9,self_deprecation_hopelessness,3.0,0.0,3.0
6,gyaru-neutral,9,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,9,positive_affect_confidence,3.0,4.0,-1.0
6,gyaru-neutral,10,negative_emotion,6.0,3.0,3.0
6,gyaru-neutral,10,frustration,6.0,3.0,3.0
6,gyaru-neutral,10,self_deprecation_hopelessness,6.0,2.0,4.0
6,gyaru-neutral,10,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,10,positive_affect_confidence,1.0,1.0,0.0
6,gyaru-neutral,11,negative_emotion,6.0,5.0,1.0
6,gyaru-neutral,11,frustration,7.0,4.0,3.0
6,gyaru-neutral,11,self_deprecation_hopelessness,6.0,5.0,1.0
6,gyaru-neutral,11,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,11,positive_affect_confidence,1.0,1.0,0.0
6,gyaru-neutral,12,negative_emotion,7.0,2.0,5.0
6,gyaru-neutral,12,frustration,7.0,2.0,5.0
6,gyaru-neutral,12,self_deprecation_hopelessness,6.0,1.0,5.0
6,gyaru-neutral,12,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,12,positive_affect_confidence,2.0,3.0,-1.0
6,gyaru-neutral,13,negative_emotion,5.0,3.0,2.0
6,gyaru-neutral,13,frustration,6.0,4.0,2.0
6,gyaru-neutral,13,self_deprecation_hopelessness,4.0,2.0,2.0
6,gyaru-neutral,13,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,13,positive_affect_confidence,2.0,3.0,-1.0
6,gyaru-neutral,14,negative_emotion,7.0,2.0,5.0
6,gyaru-neutral,14,frustration,7.0,2.0,5.0
6,gyaru-neutral,14,self_deprecation_hopelessness,5.0,1.0,4.0
6,gyaru-neutral,14,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,14,positive_affect_confidence,1.0,2.0,-1.0
6,gyaru-neutral,15,negative_emotion,4.0,4.0,0.0
6,gyaru-neutral,15,frustration,5.0,4.0,1.0
6,gyaru-neutral,15,self_deprecation_hopelessness,3.0,3.0,0.0
6,gyaru-neutral,15,anger_reactance,0.0,0.0,0.0
6,gyaru-neutral,15,positive_affect_confidence,2.0,1.0,1.0
6,mesugaki-gyaru,1,negative_emotion,0.0,0.0,0.0
6,mesugaki-gyaru,1,frustration,0.0,0.0,0.0
6,mesugaki-gyaru,1,self_deprecation_hopelessness,0.0,0.0,0.0
6,mesugaki-gyaru,1,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,1,positive_affect_confidence,0.0,0.0,0.0
6,mesugaki-gyaru,2,negative_emotion,1.0,3.0,-2.0
6,mesugaki-gyaru,2,frustration,1.0,3.0,-2.0
6,mesugaki-gyaru,2,self_deprecation_hopelessness,0.0,2.0,-2.0
6,mesugaki-gyaru,2,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,2,positive_affect_confidence,2.0,1.0,1.0
6,mesugaki-gyaru,3,negative_emotion,1.0,4.0,-3.0
6,mesugaki-gyaru,3,frustration,1.0,4.0,-3.0
6,mesugaki-gyaru,3,self_deprecation_hopelessness,1.0,2.0,-1.0
6,mesugaki-gyaru,3,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,3,positive_affect_confidence,3.0,2.0,1.0
6,mesugaki-gyaru,4,negative_emotion,3.0,3.0,0.0
6,mesugaki-gyaru,4,frustration,4.0,3.0,1.0
6,mesugaki-gyaru,4,self_deprecation_hopelessness,1.0,1.0,0.0
6,mesugaki-gyaru,4,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,4,positive_affect_confidence,3.0,1.0,2.0
6,mesugaki-gyaru,5,negative_emotion,4.0,6.0,-2.0
6,mesugaki-gyaru,5,frustration,3.0,6.0,-3.0
6,mesugaki-gyaru,5,self_deprecation_hopelessness,3.0,5.0,-2.0
6,mesugaki-gyaru,5,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,5,positive_affect_confidence,4.0,3.0,1.0
6,mesugaki-gyaru,6,negative_emotion,4.0,1.0,3.0
6,mesugaki-gyaru,6,frustration,4.0,2.0,2.0
6,mesugaki-gyaru,6,self_deprecation_hopelessness,1.0,0.0,1.0
6,mesugaki-gyaru,6,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,6,positive_affect_confidence,2.0,4.0,-2.0
6,mesugaki-gyaru,7,negative_emotion,4.0,3.0,1.0
6,mesugaki-gyaru,7,frustration,4.0,4.0,0.0
6,mesugaki-gyaru,7,self_deprecation_hopelessness,3.0,2.0,1.0
6,mesugaki-gyaru,7,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,7,positive_affect_confidence,3.0,5.0,-2.0
6,mesugaki-gyaru,8,negative_emotion,3.0,4.0,-1.0
6,mesugaki-gyaru,8,frustration,3.0,4.0,-1.0
6,mesugaki-gyaru,8,self_deprecation_hopelessness,1.0,1.0,0.0
6,mesugaki-gyaru,8,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,8,positive_affect_confidence,1.0,3.0,-2.0
6,mesugaki-gyaru,9,negative_emotion,4.0,5.0,-1.0
6,mesugaki-gyaru,9,frustration,4.0,6.0,-2.0
6,mesugaki-gyaru,9,self_deprecation_hopelessness,3.0,3.0,0.0
6,mesugaki-gyaru,9,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,9,positive_affect_confidence,4.0,3.0,1.0
6,mesugaki-gyaru,10,negative_emotion,2.0,6.0,-4.0
6,mesugaki-gyaru,10,frustration,3.0,6.0,-3.0
6,mesugaki-gyaru,10,self_deprecation_hopelessness,0.0,6.0,-6.0
6,mesugaki-gyaru,10,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,10,positive_affect_confidence,3.0,1.0,2.0
6,mesugaki-gyaru,11,negative_emotion,6.0,6.0,0.0
6,mesugaki-gyaru,11,frustration,6.0,7.0,-1.0
6,mesugaki-gyaru,11,self_deprecation_hopelessness,6.0,6.0,0.0
6,mesugaki-gyaru,11,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,11,positive_affect_confidence,1.0,1.0,0.0
6,mesugaki-gyaru,12,negative_emotion,4.0,7.0,-3.0
6,mesugaki-gyaru,12,frustration,4.0,7.0,-3.0
6,mesugaki-gyaru,12,self_deprecation_hopelessness,3.0,6.0,-3.0
6,mesugaki-gyaru,12,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,12,positive_affect_confidence,1.0,2.0,-1.0
6,mesugaki-gyaru,13,negative_emotion,6.0,5.0,1.0
6,mesugaki-gyaru,13,frustration,6.0,6.0,0.0
6,mesugaki-gyaru,13,self_deprecation_hopelessness,2.0,4.0,-2.0
6,mesugaki-gyaru,13,anger_reactance,1.0,0.0,1.0
6,mesugaki-gyaru,13,positive_affect_confidence,2.0,2.0,0.0
6,mesugaki-gyaru,14,negative_emotion,4.0,7.0,-3.0
6,mesugaki-gyaru,14,frustration,5.0,7.0,-2.0
6,mesugaki-gyaru,14,self_deprecation_hopelessness,3.0,5.0,-2.0
6,mesugaki-gyaru,14,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,14,positive_affect_confidence,1.0,1.0,0.0
6,mesugaki-gyaru,15,negative_emotion,3.0,4.0,-1.0
6,mesugaki-gyaru,15,frustration,3.0,5.0,-2.0
6,mesugaki-gyaru,15,self_deprecation_hopelessness,2.0,3.0,-1.0
6,mesugaki-gyaru,15,anger_reactance,0.0,0.0,0.0
6,mesugaki-gyaru,15,positive_affect_confidence,6.0,2.0,4.0
7,mesugaki-neutral,1,negative_emotion,0.0,0.0,0.0
7,mesugaki-neutral,1,frustration,0.0,0.0,0.0
7,mesugaki-neutral,1,self_deprecation_hopelessness,0.0,0.0,0.0
7,mesugaki-neutral,1,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,1,positive_affect_confidence,1.0,1.0,0.0
7,mesugaki-neutral,2,negative_emotion,2.0,0.0,2.0
7,mesugaki-neutral,2,frustration,2.0,0.0,2.0
7,mesugaki-neutral,2,self_deprecation_hopelessness,1.0,0.0,1.0
7,mesugaki-neutral,2,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,2,positive_affect_confidence,1.0,2.0,-1.0
7,mesugaki-neutral,3,negative_emotion,5.0,0.0,5.0
7,mesugaki-neutral,3,frustration,6.0,0.0,6.0
7,mesugaki-neutral,3,self_deprecation_hopelessness,4.0,0.0,4.0
7,mesugaki-neutral,3,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,3,positive_affect_confidence,2.0,2.0,0.0
7,mesugaki-neutral,4,negative_emotion,5.0,1.0,4.0
7,mesugaki-neutral,4,frustration,6.0,1.0,5.0
7,mesugaki-neutral,4,self_deprecation_hopelessness,5.0,0.0,5.0
7,mesugaki-neutral,4,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,4,positive_affect_confidence,2.0,3.0,-1.0
7,mesugaki-neutral,5,negative_emotion,3.0,1.0,2.0
7,mesugaki-neutral,5,frustration,3.0,1.0,2.0
7,mesugaki-neutral,5,self_deprecation_hopelessness,2.0,0.0,2.0
7,mesugaki-neutral,5,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,5,positive_affect_confidence,4.0,4.0,0.0
7,mesugaki-neutral,6,negative_emotion,3.0,2.0,1.0
7,mesugaki-neutral,6,frustration,4.0,2.0,2.0
7,mesugaki-neutral,6,self_deprecation_hopelessness,0.0,1.0,-1.0
7,mesugaki-neutral,6,anger_reactance,2.0,0.0,2.0
7,mesugaki-neutral,6,positive_affect_confidence,2.0,2.0,0.0
7,mesugaki-neutral,7,negative_emotion,4.0,3.0,1.0
7,mesugaki-neutral,7,frustration,4.0,4.0,0.0
7,mesugaki-neutral,7,self_deprecation_hopelessness,1.0,0.0,1.0
7,mesugaki-neutral,7,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,7,positive_affect_confidence,2.0,2.0,0.0
7,mesugaki-neutral,8,negative_emotion,4.0,4.0,0.0
7,mesugaki-neutral,8,frustration,4.0,4.0,0.0
7,mesugaki-neutral,8,self_deprecation_hopelessness,3.0,0.0,3.0
7,mesugaki-neutral,8,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,8,positive_affect_confidence,3.0,3.0,0.0
7,mesugaki-neutral,9,negative_emotion,6.0,3.0,3.0
7,mesugaki-neutral,9,frustration,6.0,4.0,2.0
7,mesugaki-neutral,9,self_deprecation_hopelessness,6.0,1.0,5.0
7,mesugaki-neutral,9,anger_reactance,0.0,0.0,0.0
7,mesugaki-neutral,9,positive_affect_confidence,2.0,2.0,0.0
7,mesugaki-neutral,10,negative_emotion,8.0,6.0,2.0
7,mesugaki-neutral,10,frustration,8.0,6.0,2.0
